H,9.88
H,7.04
H,6.63
H,6.37
H,6.13
H,5.75
H,5.68
H,5.05
H,4.99
H,3.95
H,3.89
H,3.31
H,3.11
H,2.52
H,1.75
H,1.42
H,1.4
H,1.29
H,1.08
H,1.02
