H,7.08
H,6.91
H,4.92
H,3.54
H,2.91
H,2.82
H,2.72
H,2.44
H,2.29
H,2.18
H,2.15
H,2.1
H,1.58
H,1.41
H,1.3
H,1.29
H,1.17
H,1.04
H,0.85
