H,7.5
H,7.43
H,6.83
H,6.42
H,5.71
H,4.95
H,4.17
H,4.17
H,3.97
H,3.76
H,3.76
H,3.53
H,3.15
H,3.15
H,3.15
H,3.04
H,2.7
H,2.28
H,2.11
H,1.98
H,1.84
H,1.74
H,1.67
H,1.67
H,1.31
H,1.24
H,0.99
