C,171.1
C,73.5
C,69.5
C,64.8
C,60.3
C,41.4
C,36.9
C,34.1
C,32.8
C,31.2
C,29.6
C,29.2
C,26.1
C,24.4
C,22.6
C,22.3
C,20.8
