H,7.92
H,7.92
H,7.0
H,6.85
H,6.85
H,6.67
H,6.39
H,4.72
H,4.67
H,4.4
H,"[3.72, 3.75]"
H,"[3.68, 3.7]"
H,"[3.5, 3.54]"
H,3.43
H,"[3.42, 3.49]"
H,"[2.56, 2.58]"
H,"[2.5, 2.52]"
H,"[1.62, 1.66]"
H,"[1.62, 1.66]"
H,1.17
