H,7.47
H,7.03
H,6.63
H,6.6
H,4.44
H,4.3
H,4.03
H,4.03
H,3.61
H,3.32
H,2.49
H,2.2
H,1.86
H,1.79
H,1.75
H,1.71
H,1.65
H,1.36
H,1.13
H,1.04
H,0.71
