H,4.33
H,3.88
H,3.79
H,3.63
H,"[3.63, 3.6]"
H,"[3.45, 3.22]"
H,"[3.45, 3.22]"
H,"[3.45, 3.22]"
H,3.15
H,"[2.84, 2.59]"
H,2.04
H,1.75
H,1.19
H,1.01
H,0.95
H,0.94
