H,8.04
H,8.02
H,7.59
H,7.57
H,7.55
H,7.45
H,7.43
H,7.41
H,5.48
H,5.47
H,5.34
H,4.58
H,3.51
H,2.72
H,2.65
H,2.31
H,2.2
H,2.14
H,2.06
H,1.92
H,1.76
H,1.54
H,1.37
H,1.24
H,1.18
H,1.11
