H,5.4
H,5.36
H,4.33
H,4.26
H,3.96
H,2.94
H,2.8
H,2.67
H,2.39
H,2.28
H,2.23
H,2.23
H,2.02
H,1.99
H,1.96
H,1.88
H,1.88
H,1.75
H,1.67
H,1.62
H,1.55
H,1.33
H,1.32
H,1.31
H,1.02
H,0.94
