H,5.6
H,5.5
H,4.52
H,4.12
H,3.8
H,3.6
H,3.48
H,3.41
H,3.29
H,3.09
H,3.08
H,3.03
H,2.92
H,2.55
H,2.33
H,2.3
H,2.28
H,1.97
H,1.9
H,1.76
H,1.69
H,1.67
H,1.66
H,1.63
H,1.62
H,1.6
H,1.6
H,1.55
H,1.5
H,1.39
H,1.38
H,1.06
H,0.98
H,0.93
H,0.88
H,0.83
H,0.82
H,0.81
H,0.67
