H,8.3
H,6.56
H,5.4
H,5.36
H,4.89
H,4.51
H,4.42
H,4.38
H,4.35
H,4.33
H,4.3
H,4.3
H,4.05
H,4.0
H,3.97
H,3.93
H,3.72
H,3.66
H,3.62
H,3.61
H,3.16
H,2.56
H,2.2
H,2.09
H,2.08
H,2.06
H,2.04
H,1.97
H,1.96
H,1.95
H,1.88
H,1.86
H,1.8
H,1.75
H,1.66
H,1.65
H,1.33
H,1.32
H,1.31
H,1.3
H,1.25
H,1.2
H,1.18
H,0.9
