H,7.85
H,7.85
H,7.4
H,7.26
H,7.26
H,5.73
H,4.55
H,4.42
H,3.11
H,2.7
H,2.68
H,2.63
H,2.2
H,2.07
H,1.74
H,1.62
H,1.59
H,1.43
H,1.4
H,1.32
H,1.31
H,1.31
H,1.03
H,1.03
