H,6.51
H,6.41
H,6.31
H,5.54
H,5.09
H,2.5
H,2.3
H,"[2.16, 2.02]"
H,1.66
H,1.57
H,1.54
H,1.38
H,"[1.35, 1.27]"
H,0.88
